dataset,run,order,slots,runner_wall_seconds,fat_slots,gc_enabled,clients,records,transactions,reads,scans,updates,ignored_transactions,checksum,gc_retired_nodes,gc_reclaimed_nodes,gc_pending_nodes,gc_retired_bytes,gc_reclaimed_bytes,gc_pending_bytes,live_nodes,live_internal_nodes,live_leaf_nodes,live_sidecar_leaves,live_delta_records,live_requested_bytes,live_sidecar_requested_bytes,current_rss_bytes,peak_rss_bytes,init_elapsed_seconds,elapsed_seconds,gc_collect_elapsed_seconds,total_elapsed_seconds
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_curve_100pct.data,4,1,2,0.428861875,2,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,1980496,1980496,0,522850944,522850944,0,189779,18084,171695,103647,151216,54387656,5804232,136003584,136003584,0.048988333,0.353066375,0.000249000,0.402303708
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_curve_100pct.data,4,2,4,0.346051667,4,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,1018290,1018290,0,275811120,275811120,0,177742,17887,159855,115352,272650,57498560,11996608,131170304,131170304,0.049347042,0.272215583,0.000153333,0.321715958
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_curve_100pct.data,4,3,0,0.606957500,0,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,7000000,7000000,0,1792000000,1792000000,0,205437,18818,186619,0,0,52591872,0,176455680,176455680,0.048994667,0.521719625,0.000497250,0.571211542
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_curve_100pct.data,4,4,8,0.289591417,8,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,326865,326865,0,93016440,93016440,0,189602,17907,171695,134476,579745,75433312,26895200,147128320,147128320,0.049223750,0.214410042,0.000087500,0.263721292
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_uniform_update.data,4,1,4,0.346060500,4,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,1050070,1050070,0,284418960,284418960,0,142856,17856,125000,100150,249950,46986736,10415600,123813888,123846656,0.049038875,0.272719333,0.000133084,0.321891292
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_uniform_update.data,4,2,8,0.289613958,8,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,356755,356755,0,101522280,101522280,0,142856,17856,125000,109350,541315,58441136,21870000,133873664,133873664,0.049229250,0.216091584,0.000122000,0.265442834
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_uniform_update.data,4,3,2,0.445395542,2,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,2042817,2042817,0,539303688,539303688,0,142856,17856,125000,83106,124507,41225072,4653936,124960768,124993536,0.049275250,0.370446708,0.000292334,0.420014292
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_uniform_update.data,4,4,0,0.593171500,0,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,7000000,7000000,0,1792000000,1792000000,0,142856,17856,125000,0,0,36571136,0,162070528,162103296,0.049399875,0.509554208,0.000552417,0.559506500
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_1pct_scaled.data,5,1,2,0.661239834,2,1,1,10000000,100000,0,0,100000,0,6238072747940578789,784,784,0,206192,206192,0,1428570,178570,1250000,90195,99706,370764840,5050920,650723328,650723328,0.575606167,0.041618833,0.000035875,0.617260875
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_1pct_scaled.data,5,2,4,0.671038083,4,1,1,10000000,100000,0,0,100000,0,6238072747940578789,0,0,0,0,0,0,1428570,178570,1250000,90292,100000,375104288,9390368,654770176,654770176,0.581892792,0.043126166,0.000000125,0.625019083
